Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
ind_718,12/17/2024,India,Mumbai,41.4,72,19.2,260,None,Koeppen-D,Arid,Forest,45,11.9,S,Winter,2520234,21463855.76,3
ind_719,12/18/2024,India,Mumbai,40.2,13,4.9,356,Flood,Koeppen-A,Arid,Forest,40.9,17.9,S,Winter,7913327,40629480.33,1
ind_720,12/19/2024,India,Mumbai,1.5,37,129,320,None,Koeppen-C,Arid,Tundra,3.4,4.4,E,Winter,5582683,4502045.05,9
ind_721,12/20/2024,India,Mumbai,27.7,19,18.7,35,None,Koeppen-A,Arid,Desert,28.6,21.9,N,Winter,688335,5066459.4,5
ind_722,12/21/2024,India,Mumbai,-3.4,83,103.8,380,None,Koeppen-C,Arid,Desert,0.8,14.5,S,Winter,3151086,31393039.06,10
ind_723,12/22/2024,India,Mumbai,39.4,29,114.6,469,None,Koeppen-C,Arid,Desert,40.9,38.1,W,Winter,9777495,14926472.92,8
ind_724,12/23/2024,India,Mumbai,-7.4,22,145.4,77,None,Koeppen-B,Arid,Tundra,-6.3,27.6,SE,Winter,6583200,19718158.56,3
ind_725,12/24/2024,India,Mumbai,27.7,62,44.1,248,None,Koeppen-B,Arid,Forest,30.8,31.4,SE,Winter,3231786,97339713.58,9
ind_726,12/25/2024,India,Mumbai,9.3,28,39.9,482,None,Koeppen-A,Arid,Forest,10.7,29.1,NE,Winter,4777763,53428509.71,7
ind_727,12/26/2024,India,Mumbai,29.2,42,90.5,309,None,Koeppen-C,Arid,Tundra,31.3,37.5,NW,Winter,4797494,45496448.48,9
ind_728,12/27/2024,India,Mumbai,38.8,79,183.6,395,None,Koeppen-D,Arid,Wetland,42.8,13.6,N,Winter,1696910,68374860.61,2
ind_729,12/28/2024,India,Mumbai,3.7,55,178.7,461,None,Koeppen-B,Arid,Desert,6.5,11.6,NW,Winter,5936186,71445397.15,9
ind_730,12/29/2024,India,Mumbai,23.4,51,7.2,161,None,Koeppen-D,Arid,Forest,25.9,22.3,W,Winter,4724110,84704263.15,4
ind_731,12/30/2024,India,Mumbai,42.4,77,75.6,123,Heatwave,Koeppen-C,Arid,Desert,46.2,0.6,W,Winter,802798,80532656.92,9
ind_732,12/31/2024,India,Mumbai,0.1,24,116.4,372,None,Koeppen-C,Arid,Grassland,1.3,32,W,Winter,1026026,30077678.8,10
ind_733,1/1/2024,India,Bangalore,7.7,29,22.8,221,None,Koeppen-B,Arid,Desert,9.2,36,SE,Winter,4866461,72029885.12,6
ind_734,1/2/2024,India,Bangalore,3.1,93,36,467,None,Koeppen-C,Arid,Wetland,7.8,27.9,NW,Winter,821158,66230976.28,1
ind_735,1/3/2024,India,Bangalore,26.4,75,104.5,47,None,Koeppen-D,Arid,Wetland,30.1,23,SW,Winter,4250910,77840347,8
ind_736,1/4/2024,India,Bangalore,24.3,12,8.7,106,None,Koeppen-B,Arid,Tundra,24.9,21.9,E,Winter,7923890,1003076.28,10
ind_737,1/5/2024,India,Bangalore,17.5,11,3,455,None,Koeppen-D,Arid,Desert,18.1,20.9,E,Winter,413364,87063932.1,3
ind_738,1/6/2024,India,Bangalore,24.3,71,107.6,62,Hurricane,Koeppen-B,Arid,Forest,27.9,25.9,N,Winter,6620121,72844354.91,10
ind_739,1/7/2024,India,Bangalore,25.6,100,129.1,187,None,Koeppen-A,Arid,Forest,30.6,35.7,E,Winter,1390072,37126061.76,1
ind_740,1/8/2024,India,Bangalore,-3.8,72,57.6,140,None,Koeppen-B,Arid,Desert,-0.2,36.6,NE,Winter,1763694,73497435.99,6
ind_741,1/9/2024,India,Bangalore,15.2,54,86.1,118,Heatwave,Koeppen-A,Arid,Tundra,17.9,14.4,SW,Winter,7687668,32347987.59,8
ind_742,1/10/2024,India,Bangalore,13.4,45,189.1,13,None,Koeppen-A,Arid,Grassland,15.7,22.5,S,Winter,7194153,31576450.52,6
ind_743,1/11/2024,India,Bangalore,-5.9,51,194.5,207,None,Koeppen-B,Arid,Forest,-3.4,2.1,SW,Winter,4880508,67757048.25,2
ind_744,1/12/2024,India,Bangalore,11.1,36,66.5,84,None,Koeppen-B,Arid,Grassland,12.9,29,SE,Winter,6854903,34405330.93,2
ind_745,1/13/2024,India,Bangalore,26.9,97,153.4,405,None,Koeppen-B,Arid,Desert,31.8,16.5,SW,Winter,8365879,99777835.98,3
ind_746,1/14/2024,India,Bangalore,6.5,42,16.3,480,None,Koeppen-B,Arid,Forest,8.6,32.6,NW,Winter,6800686,22462708.85,9
ind_747,1/15/2024,India,Bangalore,30.5,95,100.1,459,None,Koeppen-A,Arid,Forest,35.2,4,NW,Winter,7909029,68779443.2,5
ind_748,1/16/2024,India,Bangalore,21.8,38,163.6,261,None,Koeppen-A,Arid,Forest,23.7,10.1,NW,Winter,1326925,78146341.13,3
ind_749,1/17/2024,India,Bangalore,45,18,194,335,Hurricane,Koeppen-D,Arid,Forest,45.9,27,W,Winter,5698368,17410094.84,10
ind_750,1/18/2024,India,Bangalore,7.1,55,73.5,204,None,Koeppen-D,Arid,Desert,9.8,19,NE,Winter,7448085,21675784.9,6
ind_751,1/19/2024,India,Bangalore,15.7,86,49,348,None,Koeppen-A,Arid,Grassland,20,8,NE,Winter,6473638,64624644.7,9
ind_752,1/20/2024,India,Bangalore,23.3,82,72.8,459,None,Koeppen-A,Arid,Wetland,27.4,9.7,NW,Winter,4547875,877086.13,2
ind_753,1/21/2024,India,Bangalore,28.9,34,124.4,46,None,Koeppen-C,Arid,Wetland,30.6,26.3,E,Winter,9555033,95419507.2,7
ind_754,1/22/2024,India,Bangalore,40.2,38,19.3,197,None,Koeppen-C,Arid,Desert,42.1,8.3,SE,Winter,1481921,15165029.94,6
ind_755,1/23/2024,India,Bangalore,8.3,87,151.8,86,None,Koeppen-D,Arid,Wetland,12.7,16.3,NE,Winter,7412649,87824985.59,4
ind_756,1/24/2024,India,Bangalore,29.2,25,47.6,214,None,Koeppen-B,Arid,Tundra,30.4,15.1,SW,Winter,6035085,72250628.57,5
ind_757,1/25/2024,India,Bangalore,-4.2,59,109.8,476,None,Koeppen-D,Arid,Wetland,-1.2,31.5,SE,Winter,6346935,11345672.87,4
ind_758,1/26/2024,India,Bangalore,15.4,66,182.5,243,Hurricane,Koeppen-A,Arid,Grassland,18.7,29.3,E,Winter,5211479,17033155.98,5
ind_759,1/27/2024,India,Bangalore,33,77,152.7,465,Heatwave,Koeppen-C,Arid,Tundra,36.9,35.9,SW,Winter,735792,83778073.39,2
ind_760,1/28/2024,India,Bangalore,-0.9,15,144.8,177,Hurricane,Koeppen-A,Arid,Grassland,-0.2,5.2,NE,Winter,2197981,11598465.99,5
ind_761,1/29/2024,India,Bangalore,10.4,57,137.7,358,None,Koeppen-A,Arid,Forest,13.2,27.3,NW,Winter,2317882,35149697.04,8
ind_762,1/30/2024,India,Bangalore,-9.2,73,175,321,None,Koeppen-C,Arid,Wetland,-5.5,17.9,E,Winter,3956712,26005384.76,2
ind_763,1/31/2024,India,Bangalore,32,23,61.1,53,None,Koeppen-C,Arid,Forest,33.1,20.3,NE,Winter,2761463,17175292.37,9
ind_764,2/1/2024,India,Bangalore,-8.6,12,89.7,399,None,Koeppen-A,Arid,Desert,-8,34,N,Winter,9645769,6634274.61,4
ind_765,2/2/2024,India,Bangalore,26.2,71,119.1,59,None,Koeppen-B,Arid,Tundra,29.8,14.8,NW,Winter,1748358,30725822.24,6
ind_766,2/3/2024,India,Bangalore,17.7,66,103.7,500,None,Koeppen-A,Arid,Tundra,21,29.1,E,Winter,8256133,90234157.01,3
ind_767,2/4/2024,India,Bangalore,8.2,77,56.8,33,None,Koeppen-A,Arid,Wetland,12,2.9,SE,Winter,8082862,26180876.27,8
ind_768,2/5/2024,India,Bangalore,-9.3,18,77.4,196,None,Koeppen-A,Arid,Tundra,-8.4,35.7,W,Winter,5734671,13279807.38,2
ind_769,2/6/2024,India,Bangalore,16.9,63,40.7,22,None,Koeppen-B,Arid,Wetland,20,20.7,S,Winter,1752372,44683636.19,3
ind_770,2/7/2024,India,Bangalore,28,86,84.8,356,Heatwave,Koeppen-A,Arid,Desert,32.3,35.8,S,Winter,6173437,11680440.09,10
ind_771,2/8/2024,India,Bangalore,-1,20,35.7,96,None,Koeppen-D,Arid,Forest,0,36.5,NW,Winter,1327906,70542041.64,10
ind_772,2/9/2024,India,Bangalore,13,99,184.4,56,None,Koeppen-C,Arid,Desert,17.9,3.3,E,Winter,2299976,35283947.91,1
ind_773,2/10/2024,India,Bangalore,13.3,71,147.7,439,None,Koeppen-A,Arid,Grassland,16.9,12.6,S,Winter,8650678,14409783.88,10
ind_774,2/11/2024,India,Bangalore,11.2,21,92.4,345,None,Koeppen-C,Arid,Grassland,12.2,35.4,N,Winter,976863,27111955.28,4
ind_775,2/12/2024,India,Bangalore,8.8,92,89.2,331,None,Koeppen-A,Arid,Tundra,13.4,22.6,SW,Winter,6513826,88736499.92,4
ind_776,2/13/2024,India,Bangalore,36.7,48,16.8,81,None,Koeppen-D,Arid,Grassland,39.1,28.5,SE,Winter,856828,83284760.84,2
ind_777,2/14/2024,India,Bangalore,34.7,23,79.4,403,None,Koeppen-B,Arid,Forest,35.9,27,NE,Winter,6105215,42145127.97,1
ind_778,2/15/2024,India,Bangalore,11.9,28,191.7,177,None,Koeppen-C,Arid,Tundra,13.3,24.1,W,Winter,40522,93478736.9,8
ind_779,2/16/2024,India,Bangalore,31.2,89,51.1,343,None,Koeppen-B,Arid,Forest,35.6,27.9,SE,Winter,5770040,88728570.64,3
ind_780,2/17/2024,India,Bangalore,27,49,38.2,187,None,Koeppen-C,Arid,Grassland,29.4,8,SE,Winter,6115154,2408625.38,3
ind_781,2/18/2024,India,Bangalore,39.5,48,31.9,308,None,Koeppen-C,Arid,Forest,41.9,38.7,N,Winter,3015974,91310025.99,3
ind_782,2/19/2024,India,Bangalore,-3.2,14,81.9,221,None,Koeppen-D,Arid,Forest,-2.5,13.6,W,Winter,238658,9608450.69,5
ind_783,2/20/2024,India,Bangalore,42.8,20,170.5,328,None,Koeppen-A,Arid,Grassland,43.8,21.3,N,Winter,4138234,93574725.77,10
ind_784,2/21/2024,India,Bangalore,-7.4,39,39,477,None,Koeppen-A,Arid,Forest,-5.5,13.1,S,Winter,3551169,32680844.3,8
ind_785,2/22/2024,India,Bangalore,-9.4,72,187.6,282,None,Koeppen-A,Arid,Desert,-5.8,27,N,Winter,5357272,25467353.38,2
ind_786,2/23/2024,India,Bangalore,42.7,87,122.6,409,None,Koeppen-A,Arid,Grassland,47.1,25.1,N,Winter,2125550,67379141,6
ind_787,2/24/2024,India,Bangalore,18.9,99,81.9,433,None,Koeppen-A,Arid,Wetland,23.8,6.8,N,Winter,815045,29890614.35,8
ind_788,2/25/2024,India,Bangalore,33.1,62,155.9,439,Hurricane,Koeppen-D,Arid,Forest,36.2,19.5,W,Winter,472597,27624916.36,3
ind_789,2/26/2024,India,Bangalore,8.3,73,18.9,166,None,Koeppen-D,Arid,Forest,12,2.9,SW,Winter,4424519,87995586.63,2
ind_790,2/27/2024,India,Bangalore,-2.6,86,193.8,36,None,Koeppen-D,Arid,Tundra,1.7,0.6,SE,Winter,3288154,39377467.26,5
ind_791,2/28/2024,India,Bangalore,40,73,48.7,27,Hurricane,Koeppen-A,Arid,Desert,43.6,2,NE,Winter,2815404,29480408.78,6
ind_792,2/29/2024,India,Bangalore,8.4,94,132.1,203,None,Koeppen-A,Arid,Tundra,13.1,7.7,NE,Winter,1736667,44196666.95,6
ind_793,3/1/2024,India,Bangalore,8.1,57,47.1,96,None,Koeppen-B,Arid,Desert,10.9,16.2,E,Spring,844882,83248180.06,3
ind_794,3/2/2024,India,Bangalore,-5.6,64,54.6,291,None,Koeppen-D,Arid,Tundra,-2.4,3.9,S,Spring,8023017,52633094.59,9
ind_795,3/3/2024,India,Bangalore,31.7,62,176.5,380,None,Koeppen-D,Arid,Forest,34.8,5.4,S,Spring,7137782,68903229.17,3
ind_796,3/4/2024,India,Bangalore,5.3,33,56.5,242,None,Koeppen-C,Arid,Desert,7,35.1,NW,Spring,4477384,93434055.9,6
ind_797,3/5/2024,India,Bangalore,21,53,69.4,245,None,Koeppen-C,Arid,Wetland,23.6,14.4,S,Spring,8249687,64650825.87,4
ind_798,3/6/2024,India,Bangalore,14.8,23,32.4,17,Heatwave,Koeppen-A,Arid,Tundra,16,4.7,S,Spring,6479707,21261715.74,4
ind_799,3/7/2024,India,Bangalore,4.9,31,102,17,None,Koeppen-D,Arid,Wetland,6.5,7,W,Spring,4838455,49860045.09,8
ind_800,3/8/2024,India,Bangalore,11.3,51,137.6,161,None,Koeppen-A,Arid,Tundra,13.9,10.5,NE,Spring,6805696,44586857.79,7
ind_801,3/9/2024,India,Bangalore,-2.8,75,191.2,79,Heatwave,Koeppen-D,Arid,Tundra,1,3.6,SW,Spring,4390326,98452916.75,1
ind_802,3/10/2024,India,Bangalore,31.9,45,86.4,228,Drought,Koeppen-D,Arid,Grassland,34.1,30.7,S,Spring,2434213,24065352.12,5
ind_803,3/11/2024,India,Bangalore,-5.1,33,39,255,None,Koeppen-A,Arid,Wetland,-3.4,16.6,NW,Spring,7035201,8098685.38,7
ind_804,3/12/2024,India,Bangalore,23.4,45,160.6,77,Hurricane,Koeppen-D,Arid,Desert,25.6,39.4,SW,Spring,1169561,79310360.62,1
ind_805,3/13/2024,India,Bangalore,-5.9,32,10.6,198,Flood,Koeppen-D,Arid,Wetland,-4.3,33.1,N,Spring,1543175,31354018.17,7
ind_806,3/14/2024,India,Bangalore,28.6,22,63,228,None,Koeppen-D,Arid,Grassland,29.7,7.9,N,Spring,4843422,23687234.66,6
ind_807,3/15/2024,India,Bangalore,32.3,69,196.1,270,None,Koeppen-C,Arid,Grassland,35.8,27.5,SE,Spring,498520,92775478.17,10
ind_808,3/16/2024,India,Bangalore,42,66,121,459,None,Koeppen-A,Arid,Tundra,45.3,10.9,E,Spring,5677626,47303793.37,2
ind_809,3/17/2024,India,Bangalore,37.3,85,12.1,333,None,Koeppen-C,Arid,Desert,41.5,3,E,Spring,7017150,710318.2,9
ind_810,3/18/2024,India,Bangalore,16.4,66,108.1,292,None,Koeppen-B,Arid,Wetland,19.7,30.2,NW,Spring,9530234,88020969.21,2
ind_811,3/19/2024,India,Bangalore,26.3,11,155.4,65,None,Koeppen-B,Arid,Desert,26.9,20.9,E,Spring,8658140,81322554.92,8
ind_812,3/20/2024,India,Bangalore,17.8,18,194.9,91,Heatwave,Koeppen-C,Arid,Wetland,18.7,24,SE,Spring,5648853,79890192.26,9
ind_813,3/21/2024,India,Bangalore,12,96,40.4,377,None,Koeppen-B,Arid,Wetland,16.8,20.1,SW,Spring,6431031,24322798.68,3
ind_814,3/22/2024,India,Bangalore,39.8,89,120,343,Drought,Koeppen-C,Arid,Desert,44.2,7.6,SW,Spring,2205482,90129752.02,8
ind_815,3/23/2024,India,Bangalore,-7.8,83,34.1,379,Flood,Koeppen-A,Arid,Tundra,-3.6,9.9,W,Spring,6689837,92294396.36,9
ind_816,3/24/2024,India,Bangalore,29.9,43,44.5,263,None,Koeppen-C,Arid,Forest,32,27,N,Spring,5036127,41692516.77,10
ind_817,3/25/2024,India,Bangalore,40.2,50,48.2,167,None,Koeppen-D,Arid,Wetland,42.7,31.6,E,Spring,5794919,21308450.36,6
ind_818,3/26/2024,India,Bangalore,27.1,62,150.4,194,None,Koeppen-C,Arid,Forest,30.2,12.5,SE,Spring,1192871,36275835.91,3
ind_819,3/27/2024,India,Bangalore,-7.6,44,118.9,397,Hurricane,Koeppen-A,Arid,Forest,-5.4,37.6,W,Spring,6059297,469854.01,10
ind_820,3/28/2024,India,Bangalore,3.7,95,72.1,280,None,Koeppen-C,Arid,Grassland,8.4,26.5,NW,Spring,3149876,33864233.69,5
ind_821,3/29/2024,India,Bangalore,20.7,68,158.8,420,None,Koeppen-C,Arid,Tundra,24.1,14.1,S,Spring,1699030,21564797.46,3
ind_822,3/30/2024,India,Bangalore,-9.4,89,109,229,None,Koeppen-D,Arid,Grassland,-5,18.7,S,Spring,9858583,80861681.17,7
ind_823,3/31/2024,India,Bangalore,0.6,33,98,396,None,Koeppen-B,Arid,Tundra,2.2,39.2,SW,Spring,383290,66045849.37,3
ind_824,4/1/2024,India,Bangalore,-5.8,36,75.9,368,Drought,Koeppen-D,Arid,Wetland,-4,18.3,N,Spring,5569284,80346111.96,3
ind_825,4/2/2024,India,Bangalore,30.5,66,13.8,118,None,Koeppen-C,Arid,Forest,33.8,30.6,S,Spring,869008,63741496.35,9
ind_826,4/3/2024,India,Bangalore,9.8,41,162.6,425,Heatwave,Koeppen-D,Arid,Forest,11.9,39.6,SW,Spring,2492366,80863289.31,1
ind_827,4/4/2024,India,Bangalore,39.5,24,97.5,273,None,Koeppen-C,Arid,Desert,40.7,14.4,N,Spring,7978983,28114081.7,6
ind_828,4/5/2024,India,Bangalore,37.6,29,62.2,192,None,Koeppen-A,Arid,Desert,39.1,1.3,SW,Spring,2257550,59366980.78,2
ind_829,4/6/2024,India,Bangalore,4.5,95,157.8,129,None,Koeppen-D,Arid,Forest,9.2,6.1,E,Spring,2319699,22285849.96,8
ind_830,4/7/2024,India,Bangalore,6.1,29,181.3,318,None,Koeppen-C,Arid,Tundra,7.5,31.9,E,Spring,5358691,27031509.72,3
ind_831,4/8/2024,India,Bangalore,-1.1,62,85.3,36,Heatwave,Koeppen-B,Arid,Grassland,2,30.8,NW,Spring,5682731,96287030.39,2
ind_832,4/9/2024,India,Bangalore,28,15,150.1,120,None,Koeppen-A,Arid,Wetland,28.8,33.6,E,Spring,7748257,40182012.59,8
ind_833,4/10/2024,India,Bangalore,3.8,31,26.3,61,None,Koeppen-A,Arid,Desert,5.3,0.4,NW,Spring,5126579,73938972.88,4
ind_834,4/11/2024,India,Bangalore,-4.9,80,107.5,382,Drought,Koeppen-B,Arid,Grassland,-0.9,10.3,N,Spring,7678567,80374610.23,4
ind_835,4/12/2024,India,Bangalore,16.9,76,90.4,136,None,Koeppen-D,Arid,Grassland,20.7,13.2,E,Spring,8400400,30918863.08,6
ind_836,4/13/2024,India,Bangalore,21.8,88,112.5,296,Hurricane,Koeppen-D,Arid,Desert,26.2,16.7,S,Spring,9417065,25696900.8,7
ind_837,4/14/2024,India,Bangalore,30.2,21,115.9,319,None,Koeppen-B,Arid,Tundra,31.2,15.7,S,Spring,9438283,21640705.12,6
ind_838,4/15/2024,India,Bangalore,12.6,36,103,397,None,Koeppen-B,Arid,Wetland,14.4,0.1,NE,Spring,7569798,39213163.95,9
ind_839,4/16/2024,India,Bangalore,2.4,71,148.9,78,None,Koeppen-B,Arid,Desert,6,13.3,SW,Spring,9886345,40305709.9,3
ind_840,4/17/2024,India,Bangalore,40.7,94,31.1,105,Drought,Koeppen-D,Arid,Wetland,45.4,9.9,NE,Spring,7149554,37328990.07,10
ind_841,4/18/2024,India,Bangalore,13.9,29,192,191,None,Koeppen-C,Arid,Tundra,15.4,10.2,SE,Spring,5551169,34345964.03,9
ind_842,4/19/2024,India,Bangalore,2.6,47,91.8,433,None,Koeppen-A,Arid,Grassland,5,8.9,E,Spring,1075393,21562729.21,8
ind_843,4/20/2024,India,Bangalore,36.1,44,36.8,43,None,Koeppen-A,Arid,Tundra,38.3,39,S,Spring,1646106,17481027.17,7
ind_844,4/21/2024,India,Bangalore,16.2,97,117.3,126,None,Koeppen-C,Arid,Tundra,21.1,24.5,SW,Spring,3974004,89941821.1,10
ind_845,4/22/2024,India,Bangalore,37.8,45,142.1,429,None,Koeppen-D,Arid,Grassland,40,20.5,N,Spring,8586195,78960782.09,1
ind_846,4/23/2024,India,Bangalore,12.8,63,197.4,340,None,Koeppen-C,Arid,Wetland,16,4.2,N,Spring,1025522,32376275.53,2
ind_847,4/24/2024,India,Bangalore,44.9,52,151.4,143,None,Koeppen-B,Arid,Wetland,47.5,10.2,S,Spring,4449681,15096612.61,4
ind_848,4/25/2024,India,Bangalore,-0.9,60,188.6,359,None,Koeppen-D,Arid,Wetland,2.1,31.5,E,Spring,3623220,30553962.85,9
ind_849,4/26/2024,India,Bangalore,38,12,27.5,392,None,Koeppen-C,Arid,Wetland,38.6,14.3,S,Spring,2731119,15632960.44,5
ind_850,4/27/2024,India,Bangalore,-0.6,95,9.4,280,None,Koeppen-C,Arid,Grassland,4.2,28.2,S,Spring,8502003,70970170.23,4
ind_851,4/28/2024,India,Bangalore,-0.7,54,169.7,99,None,Koeppen-D,Arid,Grassland,2,29.4,SW,Spring,5865364,45691546.77,10
ind_852,4/29/2024,India,Bangalore,32.5,65,91.9,329,None,Koeppen-A,Arid,Grassland,35.8,24.4,E,Spring,1639514,31495653.61,7
ind_853,4/30/2024,India,Bangalore,33.9,96,120,490,None,Koeppen-C,Arid,Tundra,38.7,19.3,E,Spring,4248839,84020071.22,4
ind_854,5/1/2024,India,Bangalore,19,40,36.4,91,Hurricane,Koeppen-A,Arid,Forest,21,24.3,SE,Spring,281421,4923304.98,5
ind_855,5/2/2024,India,Bangalore,2.1,64,58,436,None,Koeppen-A,Arid,Tundra,5.3,8.6,SW,Spring,2086775,52909019.81,1
ind_856,5/3/2024,India,Bangalore,1.5,21,140.3,423,None,Koeppen-B,Arid,Forest,2.5,35.1,E,Spring,1561542,66666293.67,7
ind_857,5/4/2024,India,Bangalore,17.2,93,4,260,None,Koeppen-B,Arid,Desert,21.9,18,E,Spring,7561565,62157142.31,4
ind_858,5/5/2024,India,Bangalore,-1,21,115.3,97,None,Koeppen-C,Arid,Wetland,0.1,12.2,S,Spring,6173887,22102747.63,10
ind_859,5/6/2024,India,Bangalore,29.2,79,73.6,365,None,Koeppen-C,Arid,Grassland,33.1,0,SW,Spring,7220639,48474564.99,5
ind_860,5/7/2024,India,Bangalore,23.2,32,185.2,302,None,Koeppen-C,Arid,Grassland,24.8,3.2,SW,Spring,6433314,95451290.48,6
ind_861,5/8/2024,India,Bangalore,39.4,67,44,377,None,Koeppen-C,Arid,Desert,42.8,32.7,E,Spring,3551659,51603603.48,8
ind_862,5/9/2024,India,Bangalore,-4.9,29,193.5,376,None,Koeppen-D,Arid,Forest,-3.5,23.4,N,Spring,9349317,54982880.81,6
ind_863,5/10/2024,India,Bangalore,22,47,78.5,51,Flood,Koeppen-A,Arid,Grassland,24.4,8.7,SE,Spring,5655247,70184102.52,7
ind_864,5/11/2024,India,Bangalore,35.6,49,123.4,463,Hurricane,Koeppen-A,Arid,Wetland,38.1,34.1,S,Spring,7297524,7988941.98,7
ind_865,5/12/2024,India,Bangalore,30.9,34,102.7,327,None,Koeppen-D,Arid,Tundra,32.6,14.4,NW,Spring,7215571,3392710.05,1
ind_866,5/13/2024,India,Bangalore,2.9,13,144.5,378,Drought,Koeppen-C,Arid,Desert,3.5,28.4,NW,Spring,4613345,15437009.63,9
ind_867,5/14/2024,India,Bangalore,12.1,49,165.8,485,Drought,Koeppen-B,Arid,Desert,14.6,3.5,S,Spring,6835735,68901222.71,4
ind_868,5/15/2024,India,Bangalore,43.7,20,195.5,425,None,Koeppen-C,Arid,Tundra,44.7,22.8,NE,Spring,8546734,54863628.45,5
ind_869,5/16/2024,India,Bangalore,18.1,39,42.3,88,None,Koeppen-C,Arid,Tundra,20.1,32.4,N,Spring,5641334,68321044.13,5
ind_870,5/17/2024,India,Bangalore,18.3,63,22.5,245,Hurricane,Koeppen-C,Arid,Tundra,21.5,8.9,NW,Spring,252776,46622235.41,8
ind_871,5/18/2024,India,Bangalore,-8.7,48,94.7,59,Drought,Koeppen-C,Arid,Forest,-6.3,16.9,NE,Spring,5927085,66283849.19,1
ind_872,5/19/2024,India,Bangalore,0.7,97,24,300,Flood,Koeppen-B,Arid,Tundra,5.6,9.6,S,Spring,9106930,14964142.08,5
ind_873,5/20/2024,India,Bangalore,-7,81,87.1,179,Flood,Koeppen-D,Arid,Grassland,-3,3.8,SE,Spring,4054531,64329663.6,8
ind_874,5/21/2024,India,Bangalore,36.4,34,104.1,112,None,Koeppen-A,Arid,Wetland,38.1,1.7,E,Spring,2189507,30626205.18,9
ind_875,5/22/2024,India,Bangalore,28.5,66,66.6,250,None,Koeppen-D,Arid,Grassland,31.8,32.8,E,Spring,2208846,81852691.73,5
ind_876,5/23/2024,India,Bangalore,16.2,80,60.4,262,None,Koeppen-D,Arid,Desert,20.2,32.3,W,Spring,8687434,87214127.45,5
ind_877,5/24/2024,India,Bangalore,44.5,73,158.5,410,None,Koeppen-B,Arid,Wetland,48.1,2.1,E,Spring,9541609,54089554.68,5
ind_878,5/25/2024,India,Bangalore,15.6,10,176.4,162,Hurricane,Koeppen-D,Arid,Wetland,16.1,6.9,SE,Spring,6581283,72846502.89,1
ind_879,5/26/2024,India,Bangalore,32.9,87,39.9,101,None,Koeppen-B,Arid,Forest,37.2,3.8,E,Spring,6186680,20784491.46,1
ind_880,5/27/2024,India,Bangalore,2.5,56,125.1,146,Flood,Koeppen-C,Arid,Forest,5.3,33.3,N,Spring,4591473,63051884.68,9
ind_881,5/28/2024,India,Bangalore,27.1,51,8.2,81,None,Koeppen-C,Arid,Tundra,29.7,28.7,N,Spring,3964485,88793167.69,3
ind_882,5/29/2024,India,Bangalore,11.4,43,189.7,286,None,Koeppen-B,Arid,Wetland,13.6,38.4,W,Spring,9927245,41308448.15,8
ind_883,5/30/2024,India,Bangalore,15.9,24,75.1,376,None,Koeppen-B,Arid,Desert,17.1,39.9,SE,Spring,8674456,3907468.17,3
ind_884,5/31/2024,India,Bangalore,13.7,72,198.3,265,None,Koeppen-C,Arid,Forest,17.3,16.5,W,Spring,3430722,17269169.18,3
ind_885,6/1/2024,India,Bangalore,13.2,52,187.2,469,None,Koeppen-B,Arid,Desert,15.8,4.7,E,Summer,9153322,66195136.98,9
ind_886,6/2/2024,India,Bangalore,3.6,46,60.8,404,None,Koeppen-B,Arid,Wetland,5.9,11.5,SW,Summer,7485457,22342279.18,5
ind_887,6/3/2024,India,Bangalore,35.6,99,43.9,416,None,Koeppen-A,Arid,Forest,40.6,7.6,SE,Summer,8614672,23207108.79,2
ind_888,6/4/2024,India,Bangalore,1.5,50,133.4,476,None,Koeppen-B,Arid,Grassland,4,3,NW,Summer,2033742,46171146.44,5
ind_889,6/5/2024,India,Bangalore,40,76,123.6,415,None,Koeppen-C,Arid,Wetland,43.8,20.6,SE,Summer,2986681,72810568.09,6
ind_890,6/6/2024,India,Bangalore,27.4,54,34,469,None,Koeppen-D,Arid,Wetland,30.1,37.2,NE,Summer,2086036,44746270.5,9
ind_891,6/7/2024,India,Bangalore,14.2,57,31.6,40,Hurricane,Koeppen-A,Arid,Desert,17.1,3.7,N,Summer,9866102,86777233.05,4
ind_892,6/8/2024,India,Bangalore,41.5,72,185.3,371,None,Koeppen-B,Arid,Desert,45.1,21.8,NW,Summer,1004628,52818221.49,7
ind_893,6/9/2024,India,Bangalore,6.3,19,196.7,268,None,Koeppen-A,Arid,Grassland,7.2,34.7,NW,Summer,7781705,46664994.66,5
ind_894,6/10/2024,India,Bangalore,17.1,92,75.5,337,None,Koeppen-B,Arid,Wetland,21.7,6.7,S,Summer,2116796,62540847.1,4
ind_895,6/11/2024,India,Bangalore,28.9,50,78.9,250,None,Koeppen-C,Arid,Grassland,31.4,36.7,W,Summer,3474552,4912039.79,10
ind_896,6/12/2024,India,Bangalore,-2.8,51,7,364,Hurricane,Koeppen-A,Arid,Grassland,-0.2,2.4,NE,Summer,2948161,25987990.47,10
